Date/Hour (PST),Year,Month,Day,Hour Beginning,Hour Ending,SDGE Hourly Load,SDGE Hourly PV Generation
1/18/2027 12:00,2027,1,18,12,13," 3,065 ",849.42
1/18/2027 13:00,2027,1,18,13,14," 3,059 ",765.63
1/18/2027 14:00,2027,1,18,14,15," 3,028 ",601.27
1/18/2027 15:00,2027,1,18,15,16," 2,982 ",386.04
1/18/2027 16:00,2027,1,18,16,17," 3,000 ",142.36
1/18/2027 17:00,2027,1,18,17,18," 3,286 ",0.00
1/18/2027 18:00,2027,1,18,18,19," 3,364 ",0.00
1/18/2027 19:00,2027,1,18,19,20," 3,270 ",0.00
1/18/2027 20:00,2027,1,18,20,21," 3,121 ",0.00
1/18/2027 21:00,2027,1,18,21,22," 2,871 ",0.00
1/18/2027 22:00,2027,1,18,22,23," 2,549 ",0.00
1/18/2027 23:00,2027,1,18,23,24," 2,258 ",0.00
1/19/2027 0:00,2027,1,19,0,1," 2,081 ",0.00
1/19/2027 1:00,2027,1,19,1,2," 1,989 ",0.00
1/19/2027 2:00,2027,1,19,2,3," 1,929 ",0.00
1/19/2027 3:00,2027,1,19,3,4," 1,919 ",0.00
1/19/2027 4:00,2027,1,19,4,5," 1,985 ",0.00
1/19/2027 5:00,2027,1,19,5,6," 2,181 ",0.00
1/19/2027 6:00,2027,1,19,6,7," 2,540 ",0.00
1/19/2027 7:00,2027,1,19,7,8," 2,748 ",89.92
1/19/2027 8:00,2027,1,19,8,9," 2,854 ",380.98
1/19/2027 9:00,2027,1,19,9,10," 2,929 ",623.59
1/19/2027 10:00,2027,1,19,10,11," 3,046 ",758.09
1/19/2027 11:00,2027,1,19,11,12," 3,087 ",842.53
1/19/2027 12:00,2027,1,19,12,13," 3,124 ",849.42
1/19/2027 13:00,2027,1,19,13,14," 3,128 ",765.63
1/19/2027 14:00,2027,1,19,14,15," 3,083 ",601.27
1/19/2027 15:00,2027,1,19,15,16," 3,025 ",386.04
1/19/2027 16:00,2027,1,19,16,17," 3,059 ",142.36
1/19/2027 17:00,2027,1,19,17,18," 3,352 ",0.00
1/19/2027 18:00,2027,1,19,18,19," 3,399 ",0.00
1/19/2027 19:00,2027,1,19,19,20," 3,310 ",0.00
1/19/2027 20:00,2027,1,19,20,21," 3,168 ",0.00
1/19/2027 21:00,2027,1,19,21,22," 2,912 ",0.00
1/19/2027 22:00,2027,1,19,22,23," 2,568 ",0.00
1/19/2027 23:00,2027,1,19,23,24," 2,278 ",0.00
1/20/2027 0:00,2027,1,20,0,1," 2,092 ",0.00
1/20/2027 1:00,2027,1,20,1,2," 2,002 ",0.00
1/20/2027 2:00,2027,1,20,2,3," 1,946 ",0.00
1/20/2027 3:00,2027,1,20,3,4," 1,929 ",0.00
1/20/2027 4:00,2027,1,20,4,5," 1,991 ",0.00
1/20/2027 5:00,2027,1,20,5,6," 2,177 ",0.00
1/20/2027 6:00,2027,1,20,6,7," 2,530 ",0.00
1/20/2027 7:00,2027,1,20,7,8," 2,706 ",89.92
1/20/2027 8:00,2027,1,20,8,9," 2,834 ",380.98
1/20/2027 9:00,2027,1,20,9,10," 2,950 ",623.59
1/20/2027 10:00,2027,1,20,10,11," 3,025 ",758.09
1/20/2027 11:00,2027,1,20,11,12," 3,051 ",842.53
1/20/2027 12:00,2027,1,20,12,13," 3,052 ",849.42
1/20/2027 13:00,2027,1,20,13,14," 3,056 ",765.63
1/20/2027 14:00,2027,1,20,14,15," 3,029 ",601.27
1/20/2027 15:00,2027,1,20,15,16," 3,002 ",386.04
1/20/2027 16:00,2027,1,20,16,17," 3,003 ",142.36
1/20/2027 17:00,2027,1,20,17,18," 3,291 ",0.00
1/20/2027 18:00,2027,1,20,18,19," 3,379 ",0.00
1/20/2027 19:00,2027,1,20,19,20," 3,283 ",0.00
1/20/2027 20:00,2027,1,20,20,21," 3,143 ",0.00
1/20/2027 21:00,2027,1,20,21,22," 2,888 ",0.00
1/20/2027 22:00,2027,1,20,22,23," 2,555 ",0.00
1/20/2027 23:00,2027,1,20,23,24," 2,267 ",0.00
1/21/2027 0:00,2027,1,21,0,1," 2,078 ",0.00
1/21/2027 1:00,2027,1,21,1,2," 1,990 ",0.00
1/21/2027 2:00,2027,1,21,2,3," 1,934 ",0.00
1/21/2027 3:00,2027,1,21,3,4," 1,918 ",0.00
1/21/2027 4:00,2027,1,21,4,5," 1,977 ",0.00
1/21/2027 5:00,2027,1,21,5,6," 2,172 ",0.00
1/21/2027 6:00,2027,1,21,6,7," 2,526 ",0.00
1/21/2027 7:00,2027,1,21,7,8," 2,733 ",89.92
1/21/2027 8:00,2027,1,21,8,9," 2,848 ",380.98
1/21/2027 9:00,2027,1,21,9,10," 2,947 ",623.59
1/21/2027 10:00,2027,1,21,10,11," 3,023 ",758.09
1/21/2027 11:00,2027,1,21,11,12," 3,042 ",842.53
1/21/2027 12:00,2027,1,21,12,13," 3,054 ",849.42
1/21/2027 13:00,2027,1,21,13,14," 3,063 ",765.63
1/21/2027 14:00,2027,1,21,14,15," 3,038 ",601.27
1/21/2027 15:00,2027,1,21,15,16," 2,997 ",386.04
1/21/2027 16:00,2027,1,21,16,17," 3,057 ",142.36
1/21/2027 17:00,2027,1,21,17,18," 3,335 ",0.00
1/21/2027 18:00,2027,1,21,18,19," 3,369 ",0.00
1/21/2027 19:00,2027,1,21,19,20," 3,267 ",0.00
1/21/2027 20:00,2027,1,21,20,21," 3,133 ",0.00
1/21/2027 21:00,2027,1,21,21,22," 2,887 ",0.00
1/21/2027 22:00,2027,1,21,22,23," 2,556 ",0.00
1/21/2027 23:00,2027,1,21,23,24," 2,273 ",0.00
1/22/2027 0:00,2027,1,22,0,1," 2,088 ",0.00
1/22/2027 1:00,2027,1,22,1,2," 2,001 ",0.00
1/22/2027 2:00,2027,1,22,2,3," 1,944 ",0.00
1/22/2027 3:00,2027,1,22,3,4," 1,925 ",0.00
1/22/2027 4:00,2027,1,22,4,5," 1,987 ",0.00
1/22/2027 5:00,2027,1,22,5,6," 2,160 ",0.00
1/22/2027 6:00,2027,1,22,6,7," 2,506 ",0.06
1/22/2027 7:00,2027,1,22,7,8," 2,746 ",120.10
1/22/2027 8:00,2027,1,22,8,9," 2,883 ",455.59
1/22/2027 9:00,2027,1,22,9,10," 2,983 ",737.08
1/22/2027 10:00,2027,1,22,10,11," 3,044 ",911.22
1/22/2027 11:00,2027,1,22,11,12," 3,069 ",1010.93
1/22/2027 12:00,2027,1,22,12,13," 3,072 ",1027.74
1/22/2027 13:00,2027,1,22,13,14," 3,058 ",965.36
1/22/2027 14:00,2027,1,22,14,15," 3,007 ",800.14
1/22/2027 15:00,2027,1,22,15,16," 2,962 ",510.41
1/22/2027 16:00,2027,1,22,16,17," 2,962 ",141.50
1/22/2027 17:00,2027,1,22,17,18," 3,207 ",0.04
1/22/2027 18:00,2027,1,22,18,19," 3,283 ",0.00
1/22/2027 19:00,2027,1,22,19,20," 3,199 ",0.00
1/22/2027 20:00,2027,1,22,20,21," 3,071 ",0.00
1/22/2027 21:00,2027,1,22,21,22," 2,878 ",0.00
1/22/2027 22:00,2027,1,22,22,23," 2,612 ",0.00
1/22/2027 23:00,2027,1,22,23,24," 2,352 ",0.00
1/23/2027 0:00,2027,1,23,0,1," 2,177 ",0.00
1/23/2027 1:00,2027,1,23,1,2," 2,057 ",0.00
1/23/2027 2:00,2027,1,23,2,3," 1,988 ",0.00
1/23/2027 3:00,2027,1,23,3,4," 1,954 ",0.00
1/23/2027 4:00,2027,1,23,4,5," 1,973 ",0.00
1/23/2027 5:00,2027,1,23,5,6," 2,036 ",0.00
1/23/2027 6:00,2027,1,23,6,7," 2,106 ",0.06
1/23/2027 7:00,2027,1,23,7,8," 2,203 ",120.10
1/23/2027 8:00,2027,1,23,8,9," 2,257 ",455.59
1/23/2027 9:00,2027,1,23,9,10," 2,384 ",737.08
1/23/2027 10:00,2027,1,23,10,11," 2,710 ",911.22
1/23/2027 11:00,2027,1,23,11,12," 2,775 ",1010.93
1/23/2027 12:00,2027,1,23,12,13," 2,758 ",1027.74
1/23/2027 13:00,2027,1,23,13,14," 2,707 ",965.36
1/23/2027 14:00,2027,1,23,14,15," 2,648 ",800.14
1/23/2027 15:00,2027,1,23,15,16," 2,607 ",510.41
1/23/2027 16:00,2027,1,23,16,17," 2,671 ",141.50
1/23/2027 17:00,2027,1,23,17,18," 3,013 ",0.04
1/23/2027 18:00,2027,1,23,18,19," 3,150 ",0.00
1/23/2027 19:00,2027,1,23,19,20," 3,072 ",0.00
1/23/2027 20:00,2027,1,23,20,21," 2,957 ",0.00
1/23/2027 21:00,2027,1,23,21,22," 2,797 ",0.00
1/23/2027 22:00,2027,1,23,22,23," 2,554 ",0.00
1/23/2027 23:00,2027,1,23,23,24," 2,319 ",0.00
1/24/2027 0:00,2027,1,24,0,1," 2,143 ",0.00
1/24/2027 1:00,2027,1,24,1,2," 2,034 ",0.00
1/24/2027 2:00,2027,1,24,2,3," 1,966 ",0.00
1/24/2027 3:00,2027,1,24,3,4," 1,935 ",0.00
1/24/2027 4:00,2027,1,24,4,5," 1,941 ",0.00
1/24/2027 5:00,2027,1,24,5,6," 2,002 ",0.00
1/24/2027 6:00,2027,1,24,6,7," 2,089 ",0.06
1/24/2027 7:00,2027,1,24,7,8," 2,179 ",120.10
1/24/2027 8:00,2027,1,24,8,9," 2,346 ",455.59
1/24/2027 9:00,2027,1,24,9,10," 2,506 ",737.08
1/24/2027 10:00,2027,1,24,10,11," 2,593 ",911.22
1/24/2027 11:00,2027,1,24,11,12," 2,620 ",1010.93
1/24/2027 12:00,2027,1,24,12,13," 2,604 ",1027.74
1/24/2027 13:00,2027,1,24,13,14," 2,570 ",965.36
1/24/2027 14:00,2027,1,24,14,15," 2,547 ",800.14
1/24/2027 15:00,2027,1,24,15,16," 2,544 ",510.41
1/24/2027 16:00,2027,1,24,16,17," 2,660 ",141.50
1/24/2027 17:00,2027,1,24,17,18," 3,046 ",0.04
1/24/2027 18:00,2027,1,24,18,19," 3,209 ",0.00
1/24/2027 19:00,2027,1,24,19,20," 3,152 ",0.00
1/24/2027 20:00,2027,1,24,20,21," 3,036 ",0.00
1/24/2027 21:00,2027,1,24,21,22," 2,831 ",0.00
1/24/2027 22:00,2027,1,24,22,23," 2,537 ",0.00
1/24/2027 23:00,2027,1,24,23,24," 2,273 ",0.00
1/25/2027 0:00,2027,1,25,0,1," 2,101 ",0.00
1/25/2027 1:00,2027,1,25,1,2," 2,005 ",0.00
1/25/2027 2:00,2027,1,25,2,3," 1,966 ",0.00
1/25/2027 3:00,2027,1,25,3,4," 1,963 ",0.00
1/25/2027 4:00,2027,1,25,4,5," 2,037 ",0.00
1/25/2027 5:00,2027,1,25,5,6," 2,253 ",0.00
1/25/2027 6:00,2027,1,25,6,7," 2,657 ",0.06
1/25/2027 7:00,2027,1,25,7,8," 2,856 ",120.10
1/25/2027 8:00,2027,1,25,8,9," 2,950 ",455.59
1/25/2027 9:00,2027,1,25,9,10," 3,008 ",737.08
1/25/2027 10:00,2027,1,25,10,11," 3,040 ",911.22
1/25/2027 11:00,2027,1,25,11,12," 3,038 ",1010.93
1/25/2027 12:00,2027,1,25,12,13," 3,011 ",1027.74
1/25/2027 13:00,2027,1,25,13,14," 2,983 ",965.36
1/25/2027 14:00,2027,1,25,14,15," 2,936 ",800.14
1/25/2027 15:00,2027,1,25,15,16," 2,889 ",510.41
1/25/2027 16:00,2027,1,25,16,17," 2,930 ",141.50
1/25/2027 17:00,2027,1,25,17,18," 3,278 ",0.04
1/25/2027 18:00,2027,1,25,18,19," 3,419 ",0.00
1/25/2027 19:00,2027,1,25,19,20," 3,404 ",0.00
1/25/2027 20:00,2027,1,25,20,21," 3,285 ",0.00
1/25/2027 21:00,2027,1,25,21,22," 3,053 ",0.00
1/25/2027 22:00,2027,1,25,22,23," 2,734 ",0.00
1/25/2027 23:00,2027,1,25,23,24," 2,414 ",0.00
1/26/2027 0:00,2027,1,26,0,1," 2,230 ",0.00
1/26/2027 1:00,2027,1,26,1,2," 2,129 ",0.00
1/26/2027 2:00,2027,1,26,2,3," 2,085 ",0.00
1/26/2027 3:00,2027,1,26,3,4," 2,081 ",0.00
1/26/2027 4:00,2027,1,26,4,5," 2,184 ",0.00
1/26/2027 5:00,2027,1,26,5,6," 2,414 ",0.00
1/26/2027 6:00,2027,1,26,6,7," 2,848 ",0.06
1/26/2027 7:00,2027,1,26,7,8," 3,019 ",120.10
1/26/2027 8:00,2027,1,26,8,9," 3,053 ",455.59
1/26/2027 9:00,2027,1,26,9,10," 3,083 ",737.08
1/26/2027 10:00,2027,1,26,10,11," 3,085 ",911.22
1/26/2027 11:00,2027,1,26,11,12," 3,054 ",1010.93
1/26/2027 12:00,2027,1,26,12,13," 3,018 ",1027.74
1/26/2027 13:00,2027,1,26,13,14," 2,998 ",965.36
1/26/2027 14:00,2027,1,26,14,15," 2,958 ",800.14
1/26/2027 15:00,2027,1,26,15,16," 2,929 ",510.41
1/26/2027 16:00,2027,1,26,16,17," 2,972 ",141.50
1/26/2027 17:00,2027,1,26,17,18," 3,321 ",0.04
1/26/2027 18:00,2027,1,26,18,19," 3,464 ",0.00
1/26/2027 19:00,2027,1,26,19,20," 3,414 ",0.00
1/26/2027 20:00,2027,1,26,20,21," 3,314 ",0.00
1/26/2027 21:00,2027,1,26,21,22," 3,097 ",0.00
1/26/2027 22:00,2027,1,26,22,23," 2,785 ",0.00
1/26/2027 23:00,2027,1,26,23,24," 2,473 ",0.00
1/27/2027 0:00,2027,1,27,0,1," 2,283 ",0.00
1/27/2027 1:00,2027,1,27,1,2," 2,203 ",0.00
1/27/2027 2:00,2027,1,27,2,3," 2,157 ",0.00
1/27/2027 3:00,2027,1,27,3,4," 2,162 ",0.00
1/27/2027 4:00,2027,1,27,4,5," 2,246 ",0.00
1/27/2027 5:00,2027,1,27,5,6," 2,496 ",0.00
1/27/2027 6:00,2027,1,27,6,7," 2,921 ",0.06
1/27/2027 7:00,2027,1,27,7,8," 3,078 ",120.10
1/27/2027 8:00,2027,1,27,8,9," 3,103 ",455.59
1/27/2027 9:00,2027,1,27,9,10," 3,106 ",737.08
1/27/2027 10:00,2027,1,27,10,11," 3,100 ",911.22
1/27/2027 11:00,2027,1,27,11,12," 3,067 ",1010.93
1/27/2027 12:00,2027,1,27,12,13," 3,029 ",1027.74
1/27/2027 13:00,2027,1,27,13,14," 3,011 ",965.36
1/27/2027 14:00,2027,1,27,14,15," 2,980 ",800.14
1/27/2027 15:00,2027,1,27,15,16," 2,942 ",510.41
1/27/2027 16:00,2027,1,27,16,17," 2,968 ",141.50
1/27/2027 17:00,2027,1,27,17,18," 3,273 ",0.04
1/27/2027 18:00,2027,1,27,18,19," 3,459 ",0.00
1/27/2027 19:00,2027,1,27,19,20," 3,378 ",0.00
1/27/2027 20:00,2027,1,27,20,21," 3,279 ",0.00
1/27/2027 21:00,2027,1,27,21,22," 3,057 ",0.00
1/27/2027 22:00,2027,1,27,22,23," 2,741 ",0.00
1/27/2027 23:00,2027,1,27,23,24," 2,426 ",0.00
1/28/2027 0:00,2027,1,28,0,1," 2,237 ",0.00
1/28/2027 1:00,2027,1,28,1,2," 2,140 ",0.00
1/28/2027 2:00,2027,1,28,2,3," 2,090 ",0.00
1/28/2027 3:00,2027,1,28,3,4," 2,084 ",0.00
1/28/2027 4:00,2027,1,28,4,5," 2,172 ",0.00
1/28/2027 5:00,2027,1,28,5,6," 2,393 ",0.00
1/28/2027 6:00,2027,1,28,6,7," 2,806 ",0.06
1/28/2027 7:00,2027,1,28,7,8," 2,944 ",120.10
1/28/2027 8:00,2027,1,28,8,9," 2,994 ",455.59
1/28/2027 9:00,2027,1,28,9,10," 3,026 ",737.08
1/28/2027 10:00,2027,1,28,10,11," 3,075 ",911.22
1/28/2027 11:00,2027,1,28,11,12," 3,083 ",1010.93
1/28/2027 12:00,2027,1,28,12,13," 3,078 ",1027.74
1/28/2027 13:00,2027,1,28,13,14," 3,108 ",965.36
1/28/2027 14:00,2027,1,28,14,15," 3,063 ",800.14
1/28/2027 15:00,2027,1,28,15,16," 3,034 ",510.41
1/28/2027 16:00,2027,1,28,16,17," 3,018 ",141.50
1/28/2027 17:00,2027,1,28,17,18," 3,255 ",0.04
1/28/2027 18:00,2027,1,28,18,19," 3,398 ",0.00
1/28/2027 19:00,2027,1,28,19,20," 3,309 ",0.00
1/28/2027 20:00,2027,1,28,20,21," 3,201 ",0.00
1/28/2027 21:00,2027,1,28,21,22," 2,969 ",0.00
1/28/2027 22:00,2027,1,28,22,23," 2,651 ",0.00
1/28/2027 23:00,2027,1,28,23,24," 2,350 ",0.00
1/29/2027 0:00,2027,1,29,0,1," 2,172 ",0.00
1/29/2027 1:00,2027,1,29,1,2," 2,064 ",0.00
1/29/2027 2:00,2027,1,29,2,3," 2,024 ",0.00
1/29/2027 3:00,2027,1,29,3,4," 2,014 ",0.00
1/29/2027 4:00,2027,1,29,4,5," 2,070 ",0.00
1/29/2027 5:00,2027,1,29,5,6," 2,278 ",0.00
1/29/2027 6:00,2027,1,29,6,7," 2,663 ",0.06
1/29/2027 7:00,2027,1,29,7,8," 2,823 ",120.10
1/29/2027 8:00,2027,1,29,8,9," 2,903 ",455.59
1/29/2027 9:00,2027,1,29,9,10," 2,974 ",737.08
1/29/2027 10:00,2027,1,29,10,11," 3,041 ",911.22
1/29/2027 11:00,2027,1,29,11,12," 3,064 ",1010.93
1/29/2027 12:00,2027,1,29,12,13," 3,078 ",1027.74
1/29/2027 13:00,2027,1,29,13,14," 3,076 ",965.36
1/29/2027 14:00,2027,1,29,14,15," 3,054 ",800.14
1/29/2027 15:00,2027,1,29,15,16," 3,009 ",510.41
1/29/2027 16:00,2027,1,29,16,17," 2,979 ",141.50
1/29/2027 17:00,2027,1,29,17,18," 3,183 ",0.04
1/29/2027 18:00,2027,1,29,18,19," 3,299 ",0.00
1/29/2027 19:00,2027,1,29,19,20," 3,201 ",0.00
1/29/2027 20:00,2027,1,29,20,21," 3,077 ",0.00
1/29/2027 21:00,2027,1,29,21,22," 2,891 ",0.00
1/29/2027 22:00,2027,1,29,22,23," 2,638 ",0.00
1/29/2027 23:00,2027,1,29,23,24," 2,367 ",0.00
1/30/2027 0:00,2027,1,30,0,1," 2,188 ",0.00
1/30/2027 1:00,2027,1,30,1,2," 2,068 ",0.00
1/30/2027 2:00,2027,1,30,2,3," 2,010 ",0.00
1/30/2027 3:00,2027,1,30,3,4," 1,988 ",0.00
1/30/2027 4:00,2027,1,30,4,5," 2,011 ",0.00
1/30/2027 5:00,2027,1,30,5,6," 2,091 ",0.00
1/30/2027 6:00,2027,1,30,6,7," 2,229 ",0.06
1/30/2027 7:00,2027,1,30,7,8," 2,348 ",120.10
1/30/2027 8:00,2027,1,30,8,9," 2,524 ",455.59
1/30/2027 9:00,2027,1,30,9,10," 2,659 ",737.08
1/30/2027 10:00,2027,1,30,10,11," 2,736 ",911.22
1/30/2027 11:00,2027,1,30,11,12," 2,762 ",1010.93
1/30/2027 12:00,2027,1,30,12,13," 2,755 ",1027.74
1/30/2027 13:00,2027,1,30,13,14," 2,715 ",965.36
1/30/2027 14:00,2027,1,30,14,15," 2,686 ",800.14
1/30/2027 15:00,2027,1,30,15,16," 2,654 ",510.41
1/30/2027 16:00,2027,1,30,16,17," 2,688 ",141.50
1/30/2027 17:00,2027,1,30,17,18," 2,961 ",0.04
1/30/2027 18:00,2027,1,30,18,19," 3,156 ",0.00
1/30/2027 19:00,2027,1,30,19,20," 3,079 ",0.00
1/30/2027 20:00,2027,1,30,20,21," 2,969 ",0.00
1/30/2027 21:00,2027,1,30,21,22," 2,803 ",0.00
1/30/2027 22:00,2027,1,30,22,23," 2,554 ",0.00
1/30/2027 23:00,2027,1,30,23,24," 2,315 ",0.00
1/31/2027 0:00,2027,1,31,0,1," 2,148 ",0.00
1/31/2027 1:00,2027,1,31,1,2," 2,040 ",0.00
1/31/2027 2:00,2027,1,31,2,3," 1,984 ",0.00
1/31/2027 3:00,2027,1,31,3,4," 1,957 ",0.00
1/31/2027 4:00,2027,1,31,4,5," 1,978 ",0.00
1/31/2027 5:00,2027,1,31,5,6," 2,041 ",0.00
1/31/2027 6:00,2027,1,31,6,7," 2,146 ",0.06
1/31/2027 7:00,2027,1,31,7,8," 2,233 ",120.10
1/31/2027 8:00,2027,1,31,8,9," 2,391 ",455.59
1/31/2027 9:00,2027,1,31,9,10," 2,503 ",737.08
1/31/2027 10:00,2027,1,31,10,11," 2,570 ",911.22
1/31/2027 11:00,2027,1,31,11,12," 2,611 ",1010.93
1/31/2027 12:00,2027,1,31,12,13," 2,628 ",1027.74
1/31/2027 13:00,2027,1,31,13,14," 2,627 ",965.36
1/31/2027 14:00,2027,1,31,14,15," 2,617 ",800.14
1/31/2027 15:00,2027,1,31,15,16," 2,598 ",510.41
1/31/2027 16:00,2027,1,31,16,17," 2,611 ",141.50
1/31/2027 17:00,2027,1,31,17,18," 2,890 ",0.04
1/31/2027 18:00,2027,1,31,18,19," 3,068 ",0.00
1/31/2027 19:00,2027,1,31,19,20," 3,043 ",0.00
1/31/2027 20:00,2027,1,31,20,21," 2,990 ",0.00
1/31/2027 21:00,2027,1,31,21,22," 2,797 ",0.00
1/31/2027 22:00,2027,1,31,22,23," 2,510 ",0.00
1/31/2027 23:00,2027,1,31,23,24," 2,248 ",0.00
2/1/2027 0:00,2027,2,1,0,1," 2,089 ",0.00
2/1/2027 1:00,2027,2,1,1,2," 2,012 ",0.00
2/1/2027 2:00,2027,2,1,2,3," 1,974 ",0.00
2/1/2027 3:00,2027,2,1,3,4," 1,978 ",0.00
2/1/2027 4:00,2027,2,1,4,5," 2,056 ",0.00
2/1/2027 5:00,2027,2,1,5,6," 2,277 ",0.00
2/1/2027 6:00,2027,2,1,6,7," 2,668 ",0.06
2/1/2027 7:00,2027,2,1,7,8," 2,852 ",131.61
2/1/2027 8:00,2027,2,1,8,9," 2,928 ",468.70
2/1/2027 9:00,2027,2,1,9,10," 2,984 ",752.50
2/1/2027 10:00,2027,2,1,10,11," 3,057 ",932.76
2/1/2027 11:00,2027,2,1,11,12," 3,086 ",1035.84
2/1/2027 12:00,2027,2,1,12,13," 3,103 ",1047.80
2/1/2027 13:00,2027,2,1,13,14," 3,116 ",972.88
2/1/2027 14:00,2027,2,1,14,15," 3,090 ",783.50
2/1/2027 15:00,2027,2,1,15,16," 3,047 ",519.21
2/1/2027 16:00,2027,2,1,16,17," 3,027 ",170.43
2/1/2027 17:00,2027,2,1,17,18," 3,245 ",0.83
2/1/2027 18:00,2027,2,1,18,19," 3,412 ",0.00
2/1/2027 19:00,2027,2,1,19,20," 3,320 ",0.00
2/1/2027 20:00,2027,2,1,20,21," 3,184 ",0.00
2/1/2027 21:00,2027,2,1,21,22," 2,927 ",0.00
2/1/2027 22:00,2027,2,1,22,23," 2,588 ",0.00
2/1/2027 23:00,2027,2,1,23,24," 2,301 ",0.00
2/2/2027 0:00,2027,2,2,0,1," 2,117 ",0.00
2/2/2027 1:00,2027,2,2,1,2," 2,036 ",0.00
2/2/2027 2:00,2027,2,2,2,3," 1,988 ",0.00
2/2/2027 3:00,2027,2,2,3,4," 1,980 ",0.00
2/2/2027 4:00,2027,2,2,4,5," 2,052 ",0.00
2/2/2027 5:00,2027,2,2,5,6," 2,262 ",0.00
2/2/2027 6:00,2027,2,2,6,7," 2,669 ",0.06
2/2/2027 7:00,2027,2,2,7,8," 2,836 ",131.61
2/2/2027 8:00,2027,2,2,8,9," 2,911 ",468.70
2/2/2027 9:00,2027,2,2,9,10," 2,973 ",752.50
2/2/2027 10:00,2027,2,2,10,11," 3,052 ",932.76
2/2/2027 11:00,2027,2,2,11,12," 3,086 ",1035.84
2/2/2027 12:00,2027,2,2,12,13," 3,121 ",1047.80
2/2/2027 13:00,2027,2,2,13,14," 3,133 ",972.88
2/2/2027 14:00,2027,2,2,14,15," 3,111 ",783.50
2/2/2027 15:00,2027,2,2,15,16," 3,065 ",519.21
2/2/2027 16:00,2027,2,2,16,17," 3,041 ",170.43
2/2/2027 17:00,2027,2,2,17,18," 3,241 ",0.83
2/2/2027 18:00,2027,2,2,18,19," 3,398 ",0.00
2/2/2027 19:00,2027,2,2,19,20," 3,318 ",0.00
2/2/2027 20:00,2027,2,2,20,21," 3,184 ",0.00
2/2/2027 21:00,2027,2,2,21,22," 2,936 ",0.00
2/2/2027 22:00,2027,2,2,22,23," 2,594 ",0.00
2/2/2027 23:00,2027,2,2,23,24," 2,299 ",0.00
2/3/2027 0:00,2027,2,3,0,1," 2,124 ",0.00
2/3/2027 1:00,2027,2,3,1,2," 2,032 ",0.00
2/3/2027 2:00,2027,2,3,2,3," 1,982 ",0.00
2/3/2027 3:00,2027,2,3,3,4," 1,976 ",0.00
2/3/2027 4:00,2027,2,3,4,5," 2,046 ",0.00
2/3/2027 5:00,2027,2,3,5,6," 2,252 ",0.00
2/3/2027 6:00,2027,2,3,6,7," 2,640 ",0.06
2/3/2027 7:00,2027,2,3,7,8," 2,818 ",131.61
2/3/2027 8:00,2027,2,3,8,9," 2,890 ",468.70
2/3/2027 9:00,2027,2,3,9,10," 2,976 ",752.50
2/3/2027 10:00,2027,2,3,10,11," 3,065 ",932.76
2/3/2027 11:00,2027,2,3,11,12," 3,106 ",1035.84
2/3/2027 12:00,2027,2,3,12,13," 3,135 ",1047.80
2/3/2027 13:00,2027,2,3,13,14," 3,148 ",972.88
2/3/2027 14:00,2027,2,3,14,15," 3,140 ",783.50
2/3/2027 15:00,2027,2,3,15,16," 3,066 ",519.21
2/3/2027 16:00,2027,2,3,16,17," 3,005 ",170.43
2/3/2027 17:00,2027,2,3,17,18," 3,236 ",0.83
2/3/2027 18:00,2027,2,3,18,19," 3,373 ",0.00
2/3/2027 19:00,2027,2,3,19,20," 3,294 ",0.00
2/3/2027 20:00,2027,2,3,20,21," 3,166 ",0.00
2/3/2027 21:00,2027,2,3,21,22," 2,921 ",0.00
2/3/2027 22:00,2027,2,3,22,23," 2,584 ",0.00
2/3/2027 23:00,2027,2,3,23,24," 2,293 ",0.00
2/4/2027 0:00,2027,2,4,0,1," 2,119 ",0.00
2/4/2027 1:00,2027,2,4,1,2," 2,027 ",0.00
2/4/2027 2:00,2027,2,4,2,3," 1,971 ",0.00
2/4/2027 3:00,2027,2,4,3,4," 1,965 ",0.00
2/4/2027 4:00,2027,2,4,4,5," 2,034 ",0.00
2/4/2027 5:00,2027,2,4,5,6," 2,245 ",0.00
2/4/2027 6:00,2027,2,4,6,7," 2,620 ",0.06
2/4/2027 7:00,2027,2,4,7,8," 2,817 ",131.61
2/4/2027 8:00,2027,2,4,8,9," 2,900 ",468.70
2/4/2027 9:00,2027,2,4,9,10," 2,969 ",752.50
2/4/2027 10:00,2027,2,4,10,11," 3,024 ",932.76
2/4/2027 11:00,2027,2,4,11,12," 3,039 ",1035.84
2/4/2027 12:00,2027,2,4,12,13," 3,022 ",1047.80
2/4/2027 13:00,2027,2,4,13,14," 3,007 ",972.88
2/4/2027 14:00,2027,2,4,14,15," 2,979 ",783.50
2/4/2027 15:00,2027,2,4,15,16," 2,981 ",519.21
2/4/2027 16:00,2027,2,4,16,17," 3,080 ",170.43
2/4/2027 17:00,2027,2,4,17,18," 3,332 ",0.83
2/4/2027 18:00,2027,2,4,18,19," 3,410 ",0.00
2/4/2027 19:00,2027,2,4,19,20," 3,332 ",0.00
2/4/2027 20:00,2027,2,4,20,21," 3,216 ",0.00
2/4/2027 21:00,2027,2,4,21,22," 2,968 ",0.00
2/4/2027 22:00,2027,2,4,22,23," 2,652 ",0.00
2/4/2027 23:00,2027,2,4,23,24," 2,343 ",0.00
2/5/2027 0:00,2027,2,5,0,1," 2,168 ",0.00
